date,symbol,label,num_markets_totals,num_markets_exch,num_markets_exch_sub,num_markets_category,num_markets_hip3,delta_num_markets_totals,delta_num_markets_exch,delta_num_markets_exch_sub,delta_num_markets_category,delta_num_markets_hip3,rn_totals,rn_exch,rn_exch_sub,rn_category,rn_hip3,cv_totals,cv_exch,cv_exch_sub,cv_category,cv_hip3
2024-03-02,_Drift,Drift,,,27.0,,,,,0.0,,,,,,,,,,,,
2024-03-02,_Flash Trade,Flash Trade,,,11.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-03-02,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-03-02,Crypto,,,,,28.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-03-02,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-03-02,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-03-01,Total,,32.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-03-01,Drift,,,27.0,,,,,0.0,,,,,,,,,,,,,
2024-03-01,Flash Trade,,,11.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-03-01,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-03-01,_Drift,Drift,,,27.0,,,,,0.0,,,,,,,,,,,,
2024-03-01,_Flash Trade,Flash Trade,,,11.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-03-01,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-03-01,Crypto,,,,,28.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-03-01,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-03-01,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-29,Total,,32.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-29,Drift,,,27.0,,,,,0.0,,,,,,,,,,,,,
2024-02-29,Flash Trade,,,11.0,,,,,3.0,,,,,4.0,,,,,#63b512,,,
2024-02-29,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-29,_Drift,Drift,,,27.0,,,,,0.0,,,,,,,,,,,,
2024-02-29,_Flash Trade,Flash Trade,,,11.0,,,,,3.0,,,,,4.0,,,,,#63b512,,
2024-02-29,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-29,Crypto,,,,,28.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-29,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-29,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-28,Total,,32.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-28,Drift,,,27.0,,,,,1.0,,,,,,,,,,,,,
2024-02-28,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-28,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-28,_Drift,Drift,,,27.0,,,,,1.0,,,,,,,,,,,,
2024-02-28,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-28,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-28,Crypto,,,,,28.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2024-02-28,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-28,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-27,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-27,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-27,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-27,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-27,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-27,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-27,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-27,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-27,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-27,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-26,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-26,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-26,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-26,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-26,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-26,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-26,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-26,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-26,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-26,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-25,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-25,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-25,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-25,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-25,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-25,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-25,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-25,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-25,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-25,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-24,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-24,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-24,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-24,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-24,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-24,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-24,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-24,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-24,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-24,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-23,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-23,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-23,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-23,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-23,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-23,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-23,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-23,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-23,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-23,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-22,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-22,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-22,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-22,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-22,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-22,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-22,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-22,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-22,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-22,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-21,Total,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-21,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,,
2024-02-21,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-21,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-21,_Drift,Drift,,,26.0,,,,,0.0,,,,,,,,,,,,
2024-02-21,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-21,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-21,Crypto,,,,,27.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-21,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-21,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-20,Total,,31.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-20,Drift,,,26.0,,,,,1.0,,,,,,,,,,,,,
2024-02-20,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-20,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-20,_Drift,Drift,,,26.0,,,,,1.0,,,,,,,,,,,,
2024-02-20,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-20,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-20,Crypto,,,,,27.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2024-02-20,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-20,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-19,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-19,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-19,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-19,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-19,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-19,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-19,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-19,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-19,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-19,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-18,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-18,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-18,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-18,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-18,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-18,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-18,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-18,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-18,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-18,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-17,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-17,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-17,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-17,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-17,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-17,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-17,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-17,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-17,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-17,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-16,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-16,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-16,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-16,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-16,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-16,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-16,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-16,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-16,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-16,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-15,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-15,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-15,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-15,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-15,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-15,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-15,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-15,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-15,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-15,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-14,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-14,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-14,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-14,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-14,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-14,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-14,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-14,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-14,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-14,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-13,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-13,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-13,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-13,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-13,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-13,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-13,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-13,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-13,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-13,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-12,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-12,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-12,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-12,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-12,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-12,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-12,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-12,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-12,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-12,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-11,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-11,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-11,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-11,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-11,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-11,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-11,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-11,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-11,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-11,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-10,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-10,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-10,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-10,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-10,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-10,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-10,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-10,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-10,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-10,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-09,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-09,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-09,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-09,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-09,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-09,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-09,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-09,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-09,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-09,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-08,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-08,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-08,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-08,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-08,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-08,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-08,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-08,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-08,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-08,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-07,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-07,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-07,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-07,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-07,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-07,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-07,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-07,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-07,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-07,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-06,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-06,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-06,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-06,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-06,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-06,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-06,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-06,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-06,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-06,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-05,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-05,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-05,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-05,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-05,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-05,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-05,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-05,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-05,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-05,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-04,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-04,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-04,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-04,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-04,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-04,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-04,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-04,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-04,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-04,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-03,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-03,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-03,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-03,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-03,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-03,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-03,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2024-02-03,Crypto,,,,,26.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2024-02-03,Commodity,,,,,2.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2024-02-03,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2024-02-02,Total,,30.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2024-02-02,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,,
2024-02-02,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2024-02-02,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2024-02-02,_Drift,Drift,,,25.0,,,,,0.0,,,,,,,,,,,,
2024-02-02,_Flash Trade,Flash Trade,,,8.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2024-02-02,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
